timestamp,open,high,low,close,volume
2025-03-31 19:55:00,189.1600,189.1800,189.1000,189.1100,6567
2025-03-31 19:50:00,189.1700,189.2700,189.1100,189.1592,1032
2025-03-31 19:45:00,189.3300,189.4300,189.1200,189.3116,1985
2025-03-31 19:40:00,189.3300,189.5000,189.1300,189.3300,852
2025-03-31 19:35:00,189.3500,189.3600,189.1000,189.2300,1746
2025-03-31 19:30:00,189.3600,189.3600,189.0300,189.3499,559
2025-03-31 19:25:00,189.2500,189.3600,189.0100,189.0200,2324
2025-03-31 19:20:00,189.3750,189.5000,189.2500,189.3600,4270
2025-03-31 19:15:00,189.5600,189.6500,189.3750,189.3750,1257
2025-03-31 19:10:00,189.7000,189.7000,189.4700,189.5600,988
2025-03-31 19:05:00,189.5000,189.7500,189.4500,189.6800,5414
2025-03-31 19:00:00,189.5600,189.7000,189.4500,189.5500,991
2025-03-31 18:55:00,189.7499,189.7500,189.5100,189.5500,2877
2025-03-31 18:50:00,189.6600,189.7700,189.4700,189.7500,3715
2025-03-31 18:45:00,189.5200,189.7800,189.4500,189.6600,2169
2025-03-31 18:40:00,189.3500,189.7900,189.3500,189.4500,636
2025-03-31 18:35:00,189.4400,189.7900,189.2500,189.7010,2379
2025-03-31 18:30:00,189.4400,190.2600,189.2500,189.3500,632
2025-03-31 18:25:00,189.3000,189.4900,189.2000,189.3300,2302
2025-03-31 18:20:00,189.3900,189.7500,189.0800,189.3450,11149
2025-03-31 18:15:00,189.2200,189.7800,189.0800,189.2850,3387
2025-03-31 18:10:00,189.5100,189.8000,189.0900,189.4000,2606
2025-03-31 18:05:00,189.9000,189.9200,189.5000,189.6150,3070
2025-03-31 18:00:00,189.8900,189.9438,189.7000,189.7000,1907
2025-03-31 17:55:00,189.8200,189.9500,189.7100,189.9500,632
2025-03-31 17:50:00,189.8100,189.9500,189.7100,189.8200,887
2025-03-31 17:45:00,189.8800,189.9500,189.7450,189.7900,2024
2025-03-31 17:40:00,189.7600,189.9500,189.7600,189.9500,1103
2025-03-31 17:35:00,189.7236,189.8200,189.7000,189.7650,2483
2025-03-31 17:30:00,189.9500,190.2600,189.7100,189.7600,50894
2025-03-31 17:25:00,189.9400,190.2600,189.7000,189.8700,391416
2025-03-31 17:20:00,189.9250,190.0000,189.8500,189.9000,2223
2025-03-31 17:15:00,189.8700,190.0400,189.7500,189.9999,820
2025-03-31 17:10:00,190.0400,196.1823,176.8170,189.8627,3933
2025-03-31 17:05:00,190.0500,199.3539,176.8170,190.0200,6468
2025-03-31 17:00:00,189.9000,200.1814,180.4927,190.0500,13632
2025-03-31 16:55:00,189.8600,198.8444,189.8200,189.9300,4566
2025-03-31 16:50:00,189.9400,190.2600,189.7800,189.9000,23847
2025-03-31 16:45:00,189.9600,202.4626,189.9000,189.9100,3099
2025-03-31 16:40:00,189.9000,189.9900,189.8601,189.9500,4874
2025-03-31 16:35:00,189.8998,190.2600,189.8100,189.9000,9261
2025-03-31 16:30:00,189.9882,190.2600,189.8700,189.8994,20718
2025-03-31 16:25:00,189.9016,189.9900,189.9000,189.9200,14482
2025-03-31 16:20:00,190.2600,190.2600,189.8700,189.9001,18095
2025-03-31 16:15:00,189.9900,190.2600,188.3411,189.9900,673393
2025-03-31 16:10:00,189.9200,190.2600,189.8500,189.9887,395151
2025-03-31 16:05:00,190.1600,190.2600,189.9100,190.0300,157513
2025-03-31 16:00:00,190.2600,190.8800,189.8700,189.9400,23771991
2025-03-31 15:55:00,190.7000,190.8100,190.0000,190.2900,3230961
2025-03-31 15:50:00,190.0800,191.3300,189.7500,190.7000,1960860
2025-03-31 15:45:00,190.0400,190.3300,189.8900,190.0700,478354
2025-03-31 15:40:00,189.8900,190.4800,189.8900,190.0800,625777
2025-03-31 15:35:00,189.8600,189.9600,189.5100,189.8850,337095
2025-03-31 15:30:00,189.4100,189.9005,189.2900,189.8650,306873
2025-03-31 15:25:00,189.8150,189.8150,189.3000,189.4250,299749
2025-03-31 15:20:00,189.8000,190.0900,189.7800,189.8150,356637
2025-03-31 15:15:00,190.0900,190.1200,189.6746,189.8100,278573
2025-03-31 15:10:00,189.6350,190.3000,189.5900,190.1100,321804
2025-03-31 15:05:00,189.5400,189.6800,189.4200,189.6300,242745
2025-03-31 15:00:00,189.3550,189.7500,189.3350,189.5400,241329
2025-03-31 14:55:00,189.7200,189.7600,189.3500,189.3600,339426
2025-03-31 14:50:00,189.5200,189.9806,189.5000,189.7232,269967
2025-03-31 14:45:00,189.7900,189.8374,189.2300,189.5200,1153410
2025-03-31 14:40:00,189.8500,190.0900,189.7500,189.7899,217659
2025-03-31 14:35:00,189.6800,190.0800,189.6168,189.8509,262703
2025-03-31 14:30:00,189.8300,189.8800,189.6100,189.6878,297262
2025-03-31 14:25:00,189.9500,190.0050,189.6100,189.8300,294994
2025-03-31 14:20:00,190.1188,190.2000,189.7701,189.9500,306342
2025-03-31 14:15:00,189.6428,190.1400,189.4700,190.1000,394581
2025-03-31 14:10:00,189.6262,189.9800,189.5700,189.6300,338426
2025-03-31 14:05:00,189.0750,189.6600,188.9100,189.6300,248232
2025-03-31 14:00:00,188.5600,189.1200,188.5000,189.0900,223141
2025-03-31 13:55:00,188.8400,188.9100,188.5200,188.5500,175230
2025-03-31 13:50:00,188.4300,188.9050,188.3300,188.8700,176594
2025-03-31 13:45:00,188.4500,189.2750,188.1600,188.4350,377415
2025-03-31 13:40:00,188.8050,188.8200,188.3650,188.4409,195585
2025-03-31 13:35:00,188.4500,188.8400,188.3400,188.8040,319260
2025-03-31 13:30:00,188.6050,188.6400,188.3300,188.4600,195145
2025-03-31 13:25:00,188.6800,188.7801,188.3200,188.5960,204460
2025-03-31 13:20:00,188.5973,188.8300,188.3601,188.6901,214165
2025-03-31 13:15:00,188.8000,188.8012,188.4700,188.5900,212580
2025-03-31 13:10:00,189.3200,189.3600,188.7600,188.7600,301056
2025-03-31 13:05:00,188.8395,189.3199,188.7184,189.2988,249715
2025-03-31 13:00:00,188.4300,188.8500,188.3250,188.8000,273906
2025-03-31 12:55:00,189.2000,189.2000,188.3200,188.4442,334994
2025-03-31 12:50:00,188.8100,189.3300,188.7300,189.2150,432943
2025-03-31 12:45:00,188.5400,188.8500,188.3900,188.8250,381312
2025-03-31 12:40:00,188.5800,188.6600,188.4400,188.5200,223187
2025-03-31 12:35:00,188.5600,188.6400,188.3900,188.5600,233529
2025-03-31 12:30:00,188.7400,188.7600,188.2600,188.5250,236779
2025-03-31 12:25:00,188.1700,188.7890,188.1600,188.7550,297376
2025-03-31 12:20:00,188.2700,188.2700,187.8500,188.1600,214776
2025-03-31 12:15:00,187.5850,188.3260,187.4800,188.2500,324927
2025-03-31 12:10:00,187.7850,187.8300,187.2600,187.5857,388720
2025-03-31 12:05:00,188.3400,188.3600,187.7150,187.7450,327291
2025-03-31 12:00:00,188.1000,188.4650,188.0000,188.3400,261799
2025-03-31 11:55:00,188.4300,188.4750,187.9600,188.0900,429136
2025-03-31 11:50:00,187.8500,188.8100,187.7100,188.4500,984408
2025-03-31 11:45:00,187.2450,187.9116,187.2295,187.8700,360431
2025-03-31 11:40:00,187.4650,187.6700,186.9700,187.2400,382033
2025-03-31 11:35:00,187.3100,187.6100,187.2200,187.4400,366144
2025-03-31 11:30:00,186.9900,187.4799,186.7500,187.3200,583315
2025-03-31 11:25:00,187.2300,187.4400,186.8600,186.9900,525000
2025-03-31 11:20:00,186.1400,187.2700,186.1200,187.2300,635584
2025-03-31 11:15:00,185.4400,186.5500,185.2701,186.1313,475293
2025-03-31 11:10:00,185.8500,186.0800,185.3700,185.4500,517365
2025-03-31 11:05:00,185.9400,186.4300,185.6800,185.8550,478131
2025-03-31 11:00:00,185.9400,186.4700,185.8700,185.9204,548451
2025-03-31 10:55:00,185.7700,186.0700,185.6084,185.9250,488335
2025-03-31 10:50:00,185.4100,185.9000,185.1901,185.7700,718811
2025-03-31 10:45:00,185.3100,185.4500,184.9610,185.4050,657910
2025-03-31 10:40:00,185.1400,185.5500,184.9600,185.3100,670085
2025-03-31 10:35:00,185.7700,185.8450,184.9250,185.1500,767746
2025-03-31 10:30:00,184.7400,185.8700,184.6300,185.7700,1113824
2025-03-31 10:25:00,185.5000,185.5200,184.7087,184.7300,782872
2025-03-31 10:20:00,186.1500,186.3150,185.3800,185.5350,595246
2025-03-31 10:15:00,186.8400,186.9000,186.0850,186.1400,657510
